locus	category	family	chrom	start	end	strand	source	gene_id	transcript_id	repFamily	repName	intModel	l1base_id
L1FLnI_7p12.2d	L1FLnI	L1FLnI	chr7	49646240	49656373	+	l1base	L1FLnI_7p12.2d_chr7_49646240_49656373	L1FLnI_7p12.2d_chr7_49646240_49656373				UID-12207
L1FLI_7p12.2	L1FLI	L1FLI	chr7	49679258	49687303	-	l1base	L1FLI_7p12.2_chr7_49679258_49687303	L1FLI_7p12.2_chr7_49679258_49687303				UID-74
L1FLnI_7p12.2e	L1FLnI	L1FLnI	chr7	50067577	50079044	+	l1base	L1FLnI_7p12.2e_chr7_50067577_50079044	L1FLnI_7p12.2e_chr7_50067577_50079044				UID-12466
L1FLnI_7p12.1a	L1FLnI	L1FLnI	chr7	50509464	50518427	+	l1base	L1FLnI_7p12.1a_chr7_50509464_50518427	L1FLnI_7p12.1a_chr7_50509464_50518427				UID-12230
L1FLnI_7p12.1b	L1FLnI	L1FLnI	chr7	50570343	50580476	-	l1base	L1FLnI_7p12.1b_chr7_50570343_50580476	L1FLnI_7p12.1b_chr7_50570343_50580476				UID-12161
L1FLnI_7p12.1c	L1FLnI	L1FLnI	chr7	50868712	50877383	+	l1base	L1FLnI_7p12.1c_chr7_50868712_50877383	L1FLnI_7p12.1c_chr7_50868712_50877383				UID-12089
L1FLnI_7p12.1d	L1FLnI	L1FLnI	chr7	50883429	50892166	+	l1base	L1FLnI_7p12.1d_chr7_50883429_50892166	L1FLnI_7p12.1d_chr7_50883429_50892166				UID-12629
L1FLnI_7p12.1e	L1FLnI	L1FLnI	chr7	50895344	50905374	+	l1base	L1FLnI_7p12.1e_chr7_50895344_50905374	L1FLnI_7p12.1e_chr7_50895344_50905374				UID-12545
L1FLnI_7p12.1f	L1FLnI	L1FLnI	chr7	50943114	50951625	+	l1base	L1FLnI_7p12.1f_chr7_50943114_50951625	L1FLnI_7p12.1f_chr7_50943114_50951625				UID-12690
L1FLnI_7p12.1g	L1FLnI	L1FLnI	chr7	51193453	51202031	-	l1base	L1FLnI_7p12.1g_chr7_51193453_51202031	L1FLnI_7p12.1g_chr7_51193453_51202031				UID-12428
L1FLnI_7p12.1h	L1FLnI	L1FLnI	chr7	51507001	51515605	-	l1base	L1FLnI_7p12.1h_chr7_51507001_51515605	L1FLnI_7p12.1h_chr7_51507001_51515605				UID-12451
L1FLnI_7p12.1i	L1FLnI	L1FLnI	chr7	51551629	51561791	-	l1base	L1FLnI_7p12.1i_chr7_51551629_51561791	L1FLnI_7p12.1i_chr7_51551629_51561791				UID-12658
L1FLnI_7p12.1j	L1FLnI	L1FLnI	chr7	51551639	51561791	-	l1base	L1FLnI_7p12.1j_chr7_51551639_51561791	L1FLnI_7p12.1j_chr7_51551639_51561791				UID-12630
L1FLnI_7p12.1k	L1FLnI	L1FLnI	chr7	51571665	51581474	-	l1base	L1FLnI_7p12.1k_chr7_51571665_51581474	L1FLnI_7p12.1k_chr7_51571665_51581474				UID-12238
L1FLnI_7p12.1l	L1FLnI	L1FLnI	chr7	51593512	51603647	-	l1base	L1FLnI_7p12.1l_chr7_51593512_51603647	L1FLnI_7p12.1l_chr7_51593512_51603647				UID-12178
L1FLnI_7p12.1m	L1FLnI	L1FLnI	chr7	51832974	51842989	-	l1base	L1FLnI_7p12.1m_chr7_51832974_51842989	L1FLnI_7p12.1m_chr7_51832974_51842989				UID-12058
L1FLnI_7p12.1n	L1FLnI	L1FLnI	chr7	51886411	51896441	+	l1base	L1FLnI_7p12.1n_chr7_51886411_51896441	L1FLnI_7p12.1n_chr7_51886411_51896441				UID-12522
L1FLnI_7p12.1o	L1FLnI	L1FLnI	chr7	51931466	51940002	-	l1base	L1FLnI_7p12.1o_chr7_51931466_51940002	L1FLnI_7p12.1o_chr7_51931466_51940002				UID-12574
L1FLnI_7p12.1p	L1FLnI	L1FLnI	chr7	52393651	52404267	-	l1base	L1FLnI_7p12.1p_chr7_52393651_52404267	L1FLnI_7p12.1p_chr7_52393651_52404267				UID-12222
L1FLnI_7p12.1q	L1FLnI	L1FLnI	chr7	52862739	52871587	+	l1base	L1FLnI_7p12.1q_chr7_52862739_52871587	L1FLnI_7p12.1q_chr7_52862739_52871587				UID-12414
L1FLnI_7p12.1r	L1FLnI	L1FLnI	chr7	53025823	53035836	-	l1base	L1FLnI_7p12.1r_chr7_53025823_53035836	L1FLnI_7p12.1r_chr7_53025823_53035836				UID-12525
L1FLnI_7p12.1s	L1FLnI	L1FLnI	chr7	53281940	53291971	-	l1base	L1FLnI_7p12.1s_chr7_53281940_53291971	L1FLnI_7p12.1s_chr7_53281940_53291971				UID-12608
L1FLnI_7p12.1t	L1FLnI	L1FLnI	chr7	53662085	53671221	-	l1base	L1FLnI_7p12.1t_chr7_53662085_53671221	L1FLnI_7p12.1t_chr7_53662085_53671221				UID-12415
L1FLnI_7p12.1u	L1FLnI	L1FLnI	chr7	53662085	53671219	-	l1base	L1FLnI_7p12.1u_chr7_53662085_53671219	L1FLnI_7p12.1u_chr7_53662085_53671219				UID-12419
L1FLnI_7p12.1v	L1FLnI	L1FLnI	chr7	53740167	53750862	+	l1base	L1FLnI_7p12.1v_chr7_53740167_53750862	L1FLnI_7p12.1v_chr7_53740167_53750862				UID-12494
L1FLnI_7p12.1w	L1FLnI	L1FLnI	chr7	53866583	53875615	+	l1base	L1FLnI_7p12.1w_chr7_53866583_53875615	L1FLnI_7p12.1w_chr7_53866583_53875615				UID-12416
L1FLnI_7p12.1x	L1FLnI	L1FLnI	chr7	53866583	53875381	+	l1base	L1FLnI_7p12.1x_chr7_53866583_53875381	L1FLnI_7p12.1x_chr7_53866583_53875381				UID-12418
L1FLnI_7p11.2a	L1FLnI	L1FLnI	chr7	54040801	54050968	-	l1base	L1FLnI_7p11.2a_chr7_54040801_54050968	L1FLnI_7p11.2a_chr7_54040801_54050968				UID-12066
L1FLnI_7p11.2b	L1FLnI	L1FLnI	chr7	54214627	54223293	+	l1base	L1FLnI_7p11.2b_chr7_54214627_54223293	L1FLnI_7p11.2b_chr7_54214627_54223293				UID-12150
L1FLnI_7p11.2c	L1FLnI	L1FLnI	chr7	54319117	54327773	-	l1base	L1FLnI_7p11.2c_chr7_54319117_54327773	L1FLnI_7p11.2c_chr7_54319117_54327773				UID-12151
L1FLnI_7p11.2d	L1FLnI	L1FLnI	chr7	54402764	54411870	-	l1base	L1FLnI_7p11.2d_chr7_54402764_54411870	L1FLnI_7p11.2d_chr7_54402764_54411870				UID-12435
L1FLnI_7p11.2e	L1FLnI	L1FLnI	chr7	54498234	54508384	-	l1base	L1FLnI_7p11.2e_chr7_54498234_54508384	L1FLnI_7p11.2e_chr7_54498234_54508384				UID-12152
L1FLnI_7p11.2f	L1FLnI	L1FLnI	chr7	54509161	54519559	-	l1base	L1FLnI_7p11.2f_chr7_54509161_54519559	L1FLnI_7p11.2f_chr7_54509161_54519559				UID-12226
L1FLnI_7p11.2g	L1FLnI	L1FLnI	chr7	54923017	54933526	+	l1base	L1FLnI_7p11.2g_chr7_54923017_54933526	L1FLnI_7p11.2g_chr7_54923017_54933526				UID-12462
L1FLnI_7p11.2h	L1FLnI	L1FLnI	chr7	54923017	54933525	+	l1base	L1FLnI_7p11.2h_chr7_54923017_54933525	L1FLnI_7p11.2h_chr7_54923017_54933525				UID-12487
L1FLnI_7p11.2i	L1FLnI	L1FLnI	chr7	55289152	55298770	-	l1base	L1FLnI_7p11.2i_chr7_55289152_55298770	L1FLnI_7p11.2i_chr7_55289152_55298770				UID-12580
L1FLnI_7p11.2j	L1FLnI	L1FLnI	chr7	55576690	55586813	-	l1base	L1FLnI_7p11.2j_chr7_55576690_55586813	L1FLnI_7p11.2j_chr7_55576690_55586813				UID-12313
L1FLnI_7p11.2k	L1FLnI	L1FLnI	chr7	56308054	56318180	-	l1base	L1FLnI_7p11.2k_chr7_56308054_56318180	L1FLnI_7p11.2k_chr7_56308054_56318180				UID-12135
L1FLnI_7p11.2l	L1FLnI	L1FLnI	chr7	56505921	56516058	-	l1base	L1FLnI_7p11.2l_chr7_56505921_56516058	L1FLnI_7p11.2l_chr7_56505921_56516058				UID-12136
L1FLnI_7p11.2m	L1FLnI	L1FLnI	chr7	56581298	56591324	+	l1base	L1FLnI_7p11.2m_chr7_56581298_56591324	L1FLnI_7p11.2m_chr7_56581298_56591324				UID-12517
L1FLnI_7p11.2n	L1FLnI	L1FLnI	chr7	56650576	56659089	+	l1base	L1FLnI_7p11.2n_chr7_56650576_56659089	L1FLnI_7p11.2n_chr7_56650576_56659089				UID-12443
L1FLnI_7p11.2o	L1FLnI	L1FLnI	chr7	56837916	56848025	-	l1base	L1FLnI_7p11.2o_chr7_56837916_56848025	L1FLnI_7p11.2o_chr7_56837916_56848025				UID-12049
L1FLnI_7p11.2p	L1FLnI	L1FLnI	chr7	57033033	57043052	+	l1base	L1FLnI_7p11.2p_chr7_57033033_57043052	L1FLnI_7p11.2p_chr7_57033033_57043052				UID-12050
L1FLnI_7q11.1a	L1FLnI	L1FLnI	chr7	60956980	60967132	+	l1base	L1FLnI_7q11.1a_chr7_60956980_60967132	L1FLnI_7q11.1a_chr7_60956980_60967132				UID-12124
L1FLnI_7q11.1b	L1FLnI	L1FLnI	chr7	60956980	60967119	+	l1base	L1FLnI_7q11.1b_chr7_60956980_60967119	L1FLnI_7q11.1b_chr7_60956980_60967119				UID-12167
L1FLnI_7q11.1c	L1FLnI	L1FLnI	chr7	61781847	61790594	-	l1base	L1FLnI_7q11.1c_chr7_61781847_61790594	L1FLnI_7q11.1c_chr7_61781847_61790594				UID-12213
L1FLnI_7q11.1d	L1FLnI	L1FLnI	chr7	61837502	61847554	-	l1base	L1FLnI_7q11.1d_chr7_61837502_61847554	L1FLnI_7q11.1d_chr7_61837502_61847554				UID-12047
L1FLnI_7q11.1e	L1FLnI	L1FLnI	chr7	61837527	61847554	-	l1base	L1FLnI_7q11.1e_chr7_61837527_61847554	L1FLnI_7q11.1e_chr7_61837527_61847554				UID-12037
L1FLnI_7q11.21a	L1FLnI	L1FLnI	chr7	62194063	62202812	-	l1base	L1FLnI_7q11.21a_chr7_62194063_62202812	L1FLnI_7q11.21a_chr7_62194063_62202812				UID-12214
L1FLnI_7q11.21b	L1FLnI	L1FLnI	chr7	62265219	62274182	-	l1base	L1FLnI_7q11.21b_chr7_62265219_62274182	L1FLnI_7q11.21b_chr7_62265219_62274182				UID-12211
L1FLnI_7q11.21c	L1FLnI	L1FLnI	chr7	62265232	62274182	-	l1base	L1FLnI_7q11.21c_chr7_62265232_62274182	L1FLnI_7q11.21c_chr7_62265232_62274182				UID-12140
L1FLnI_7q11.21d	L1FLnI	L1FLnI	chr7	62663369	62673506	+	l1base	L1FLnI_7q11.21d_chr7_62663369_62673506	L1FLnI_7q11.21d_chr7_62663369_62673506				UID-12141
L1FLnI_7q11.21e	L1FLnI	L1FLnI	chr7	62736301	62746019	-	l1base	L1FLnI_7q11.21e_chr7_62736301_62746019	L1FLnI_7q11.21e_chr7_62736301_62746019				UID-12283
L1FLnI_7q11.21f	L1FLnI	L1FLnI	chr7	62855409	62865426	+	l1base	L1FLnI_7q11.21f_chr7_62855409_62865426	L1FLnI_7q11.21f_chr7_62855409_62865426				UID-12516
L1FLnI_7q11.21g	L1FLnI	L1FLnI	chr7	62908382	62918486	-	l1base	L1FLnI_7q11.21g_chr7_62908382_62918486	L1FLnI_7q11.21g_chr7_62908382_62918486				UID-12133
L1FLnI_7q11.21h	L1FLnI	L1FLnI	chr7	62992714	63002844	-	l1base	L1FLnI_7q11.21h_chr7_62992714_63002844	L1FLnI_7q11.21h_chr7_62992714_63002844				UID-12277
L1FLI_7q11.21	L1FLI	L1FLI	chr7	63147817	63155861	-	l1base	L1FLI_7q11.21_chr7_63147817_63155861	L1FLI_7q11.21_chr7_63147817_63155861				UID-73
L1FLnI_7q11.21i	L1FLnI	L1FLnI	chr7	63335110	63344055	-	l1base	L1FLnI_7q11.21i_chr7_63335110_63344055	L1FLnI_7q11.21i_chr7_63335110_63344055				UID-12250
L1FLnI_7q11.21j	L1FLnI	L1FLnI	chr7	63404067	63413012	+	l1base	L1FLnI_7q11.21j_chr7_63404067_63413012	L1FLnI_7q11.21j_chr7_63404067_63413012				UID-12251
L1FLnI_7q11.21k	L1FLnI	L1FLnI	chr7	63533784	63543807	-	l1base	L1FLnI_7q11.21k_chr7_63533784_63543807	L1FLnI_7q11.21k_chr7_63533784_63543807				UID-12051
L1FLnI_7q11.21l	L1FLnI	L1FLnI	chr7	63728966	63738932	+	l1base	L1FLnI_7q11.21l_chr7_63728966_63738932	L1FLnI_7q11.21l_chr7_63728966_63738932				UID-12052
L1FLnI_7q11.21m	L1FLnI	L1FLnI	chr7	63938564	63948274	+	l1base	L1FLnI_7q11.21m_chr7_63938564_63948274	L1FLnI_7q11.21m_chr7_63938564_63948274				UID-12665
L1FLnI_7q11.21n	L1FLnI	L1FLnI	chr7	64006757	64016044	-	l1base	L1FLnI_7q11.21n_chr7_64006757_64016044	L1FLnI_7q11.21n_chr7_64006757_64016044				UID-12606
L1FLnI_7q11.21o	L1FLnI	L1FLnI	chr7	64006762	64016044	-	l1base	L1FLnI_7q11.21o_chr7_64006762_64016044	L1FLnI_7q11.21o_chr7_64006762_64016044				UID-12654
L1FLnI_7q11.21p	L1FLnI	L1FLnI	chr7	64060115	64068632	-	l1base	L1FLnI_7q11.21p_chr7_64060115_64068632	L1FLnI_7q11.21p_chr7_64060115_64068632				UID-12445
L1FLnI_7q11.21q	L1FLnI	L1FLnI	chr7	64157035	64167133	+	l1base	L1FLnI_7q11.21q_chr7_64157035_64167133	L1FLnI_7q11.21q_chr7_64157035_64167133				UID-12281
L1FLnI_7q11.21r	L1FLnI	L1FLnI	chr7	65411294	65421380	+	l1base	L1FLnI_7q11.21r_chr7_65411294_65421380	L1FLnI_7q11.21r_chr7_65411294_65421380				UID-12182
L1FLnI_7q11.21s	L1FLnI	L1FLnI	chr7	65463958	65474084	-	l1base	L1FLnI_7q11.21s_chr7_65463958_65474084	L1FLnI_7q11.21s_chr7_65463958_65474084				UID-12206
L1FLnI_7q11.21t	L1FLnI	L1FLnI	chr7	65463996	65474084	-	l1base	L1FLnI_7q11.21t_chr7_65463996_65474084	L1FLnI_7q11.21t_chr7_65463996_65474084				UID-12183
L1FLnI_7q11.21u	L1FLnI	L1FLnI	chr7	65476785	65486933	+	l1base	L1FLnI_7q11.21u_chr7_65476785_65486933	L1FLnI_7q11.21u_chr7_65476785_65486933				UID-12184
L1FLnI_7q11.21v	L1FLnI	L1FLnI	chr7	66286355	66296384	-	l1base	L1FLnI_7q11.21v_chr7_66286355_66296384	L1FLnI_7q11.21v_chr7_66286355_66296384				UID-12043
L1FLnI_7q11.22a	L1FLnI	L1FLnI	chr7	70193830	70203857	+	l1base	L1FLnI_7q11.22a_chr7_70193830_70203857	L1FLnI_7q11.22a_chr7_70193830_70203857				UID-12041
L1FLnI_7q11.22b	L1FLnI	L1FLnI	chr7	70834551	70844815	+	l1base	L1FLnI_7q11.22b_chr7_70834551_70844815	L1FLnI_7q11.22b_chr7_70834551_70844815				UID-12357
L1FLnI_7q11.22c	L1FLnI	L1FLnI	chr7	72138517	72148604	+	l1base	L1FLnI_7q11.22c_chr7_72138517_72148604	L1FLnI_7q11.22c_chr7_72138517_72148604				UID-12291
L1FLnI_7q11.23a	L1FLnI	L1FLnI	chr7	76560700	76570855	-	l1base	L1FLnI_7q11.23a_chr7_76560700_76570855	L1FLnI_7q11.23a_chr7_76560700_76570855				UID-12165
L1FLnI_7q11.23b	L1FLnI	L1FLnI	chr7	76724987	76735013	+	l1base	L1FLnI_7q11.23b_chr7_76724987_76735013	L1FLnI_7q11.23b_chr7_76724987_76735013				UID-12059
L1FLnI_7q11.23c	L1FLnI	L1FLnI	chr7	76812052	76820700	-	l1base	L1FLnI_7q11.23c_chr7_76812052_76820700	L1FLnI_7q11.23c_chr7_76812052_76820700				UID-12493
L1FLnI_7q11.23d	L1FLnI	L1FLnI	chr7	77084015	77094184	-	l1base	L1FLnI_7q11.23d_chr7_77084015_77094184	L1FLnI_7q11.23d_chr7_77084015_77094184				UID-12139
L1FLnI_7q11.23e	L1FLnI	L1FLnI	chr7	77141948	77152058	-	l1base	L1FLnI_7q11.23e_chr7_77141948_77152058	L1FLnI_7q11.23e_chr7_77141948_77152058				UID-12282
L1FLnI_7q21.11a	L1FLnI	L1FLnI	chr7	78268294	78278899	-	l1base	L1FLnI_7q21.11a_chr7_78268294_78278899	L1FLnI_7q21.11a_chr7_78268294_78278899				UID-12353
L1FLnI_7q21.11b	L1FLnI	L1FLnI	chr7	78285086	78294584	+	l1base	L1FLnI_7q21.11b_chr7_78285086_78294584	L1FLnI_7q21.11b_chr7_78285086_78294584				UID-12290
L1FLnI_7q21.11c	L1FLnI	L1FLnI	chr7	78854769	78864859	-	l1base	L1FLnI_7q21.11c_chr7_78854769_78864859	L1FLnI_7q21.11c_chr7_78854769_78864859				UID-12295
L1FLnI_7q21.11d	L1FLnI	L1FLnI	chr7	78884247	78894389	+	l1base	L1FLnI_7q21.11d_chr7_78884247_78894389	L1FLnI_7q21.11d_chr7_78884247_78894389				UID-12160
L1FLnI_7q21.11e	L1FLnI	L1FLnI	chr7	78971357	78979896	+	l1base	L1FLnI_7q21.11e_chr7_78971357_78979896	L1FLnI_7q21.11e_chr7_78971357_78979896				UID-12510
L1FLnI_7q21.11f	L1FLnI	L1FLnI	chr7	79065064	79073979	-	l1base	L1FLnI_7q21.11f_chr7_79065064_79073979	L1FLnI_7q21.11f_chr7_79065064_79073979				UID-12359
L1FLnI_7q21.11g	L1FLnI	L1FLnI	chr7	79229296	79239311	-	l1base	L1FLnI_7q21.11g_chr7_79229296_79239311	L1FLnI_7q21.11g_chr7_79229296_79239311				UID-12534
L1FLnI_7q21.11h	L1FLnI	L1FLnI	chr7	79642776	79652253	-	l1base	L1FLnI_7q21.11h_chr7_79642776_79652253	L1FLnI_7q21.11h_chr7_79642776_79652253				UID-12423
L1FLnI_7q21.11i	L1FLnI	L1FLnI	chr7	79642818	79652253	-	l1base	L1FLnI_7q21.11i_chr7_79642818_79652253	L1FLnI_7q21.11i_chr7_79642818_79652253				UID-12430
L1FLnI_7q21.11j	L1FLnI	L1FLnI	chr7	79751544	79760774	-	l1base	L1FLnI_7q21.11j_chr7_79751544_79760774	L1FLnI_7q21.11j_chr7_79751544_79760774				UID-12224
L1FLnI_7q21.11k	L1FLnI	L1FLnI	chr7	79911579	79920214	+	l1base	L1FLnI_7q21.11k_chr7_79911579_79920214	L1FLnI_7q21.11k_chr7_79911579_79920214				UID-12680
L1FLnI_7q21.11l	L1FLnI	L1FLnI	chr7	79927969	79937389	-	l1base	L1FLnI_7q21.11l_chr7_79927969_79937389	L1FLnI_7q21.11l_chr7_79927969_79937389				UID-12434
L1FLnI_7q21.11m	L1FLnI	L1FLnI	chr7	79940593	79950736	-	l1base	L1FLnI_7q21.11m_chr7_79940593_79950736	L1FLnI_7q21.11m_chr7_79940593_79950736				UID-12288
L1FLnI_7q21.11n	L1FLnI	L1FLnI	chr7	80016333	80026717	+	l1base	L1FLnI_7q21.11n_chr7_80016333_80026717	L1FLnI_7q21.11n_chr7_80016333_80026717				UID-12347
L1FLnI_7q21.11o	L1FLnI	L1FLnI	chr7	80560881	80569866	-	l1base	L1FLnI_7q21.11o_chr7_80560881_80569866	L1FLnI_7q21.11o_chr7_80560881_80569866				UID-12431
L1FLnI_7q21.11p	L1FLnI	L1FLnI	chr7	80560888	80569866	-	l1base	L1FLnI_7q21.11p_chr7_80560888_80569866	L1FLnI_7q21.11p_chr7_80560888_80569866				UID-12420
L1FLnI_7q21.11q	L1FLnI	L1FLnI	chr7	80685250	80695619	+	l1base	L1FLnI_7q21.11q_chr7_80685250_80695619	L1FLnI_7q21.11q_chr7_80685250_80695619				UID-12392
L1FLnI_7q21.11r	L1FLnI	L1FLnI	chr7	80709607	80719645	+	l1base	L1FLnI_7q21.11r_chr7_80709607_80719645	L1FLnI_7q21.11r_chr7_80709607_80719645				UID-12108
L1FLnI_7q21.11s	L1FLnI	L1FLnI	chr7	81445960	81455416	+	l1base	L1FLnI_7q21.11s_chr7_81445960_81455416	L1FLnI_7q21.11s_chr7_81445960_81455416				UID-12241
L1FLnI_7q21.11t	L1FLnI	L1FLnI	chr7	81823580	81833672	-	l1base	L1FLnI_7q21.11t_chr7_81823580_81833672	L1FLnI_7q21.11t_chr7_81823580_81833672				UID-12628
L1FLnI_7q21.11u	L1FLnI	L1FLnI	chr7	82579204	82587804	-	l1base	L1FLnI_7q21.11u_chr7_82579204_82587804	L1FLnI_7q21.11u_chr7_82579204_82587804				UID-12376
L1FLnI_7q21.11v	L1FLnI	L1FLnI	chr7	83020598	83030624	+	l1base	L1FLnI_7q21.11v_chr7_83020598_83030624	L1FLnI_7q21.11v_chr7_83020598_83030624				UID-12092
L1FLnI_7q21.11w	L1FLnI	L1FLnI	chr7	83272062	83283772	-	l1base	L1FLnI_7q21.11w_chr7_83272062_83283772	L1FLnI_7q21.11w_chr7_83272062_83283772				UID-12689
L1FLnI_7q21.11x	L1FLnI	L1FLnI	chr7	83337816	83348249	+	l1base	L1FLnI_7q21.11x_chr7_83337816_83348249	L1FLnI_7q21.11x_chr7_83337816_83348249				UID-12380
L1FLnI_7q21.11y	L1FLnI	L1FLnI	chr7	83623262	83633742	-	l1base	L1FLnI_7q21.11y_chr7_83623262_83633742	L1FLnI_7q21.11y_chr7_83623262_83633742				UID-12381
L1FLnI_7q21.11z	L1FLnI	L1FLnI	chr7	83710928	83721024	-	l1base	L1FLnI_7q21.11z_chr7_83710928_83721024	L1FLnI_7q21.11z_chr7_83710928_83721024				UID-12299
L1FLnI_7q21.11aa	L1FLnI	L1FLnI	chr7	83743244	83752811	-	l1base	L1FLnI_7q21.11aa_chr7_83743244_83752811	L1FLnI_7q21.11aa_chr7_83743244_83752811				UID-12077
L1FLnI_7q21.11ba	L1FLnI	L1FLnI	chr7	83988827	83998842	-	l1base	L1FLnI_7q21.11ba_chr7_83988827_83998842	L1FLnI_7q21.11ba_chr7_83988827_83998842				UID-12538
L1FLnI_7q21.11ca	L1FLnI	L1FLnI	chr7	84049213	84059230	-	l1base	L1FLnI_7q21.11ca_chr7_84049213_84059230	L1FLnI_7q21.11ca_chr7_84049213_84059230				UID-12078
L1FLnI_7q21.11da	L1FLnI	L1FLnI	chr7	84058911	84068936	+	l1base	L1FLnI_7q21.11da_chr7_84058911_84068936	L1FLnI_7q21.11da_chr7_84058911_84068936				UID-12539
L1FLnI_7q21.11ea	L1FLnI	L1FLnI	chr7	84240143	84249078	-	l1base	L1FLnI_7q21.11ea_chr7_84240143_84249078	L1FLnI_7q21.11ea_chr7_84240143_84249078				UID-12362
L1FLnI_7q21.11fa	L1FLnI	L1FLnI	chr7	84399453	84409555	+	l1base	L1FLnI_7q21.11fa_chr7_84399453_84409555	L1FLnI_7q21.11fa_chr7_84399453_84409555				UID-12168
L1FLnI_7q21.11ga	L1FLnI	L1FLnI	chr7	84399453	84409554	+	l1base	L1FLnI_7q21.11ga_chr7_84399453_84409554	L1FLnI_7q21.11ga_chr7_84399453_84409554				UID-12208
L1FLnI_7q21.11ha	L1FLnI	L1FLnI	chr7	84514241	84522917	+	l1base	L1FLnI_7q21.11ha_chr7_84514241_84522917	L1FLnI_7q21.11ha_chr7_84514241_84522917				UID-12300
L1FLnI_7q21.11ia	L1FLnI	L1FLnI	chr7	84552447	84562159	+	l1base	L1FLnI_7q21.11ia_chr7_84552447_84562159	L1FLnI_7q21.11ia_chr7_84552447_84562159				UID-12410
L1FLnI_7q21.11ja	L1FLnI	L1FLnI	chr7	84552447	84562185	+	l1base	L1FLnI_7q21.11ja_chr7_84552447_84562185	L1FLnI_7q21.11ja_chr7_84552447_84562185				UID-12411
L1FLnI_7q21.11ka	L1FLnI	L1FLnI	chr7	84744735	84753435	+	l1base	L1FLnI_7q21.11ka_chr7_84744735_84753435	L1FLnI_7q21.11ka_chr7_84744735_84753435				UID-12273
L1FLnI_7q21.11la	L1FLnI	L1FLnI	chr7	84986942	84997091	-	l1base	L1FLnI_7q21.11la_chr7_84986942_84997091	L1FLnI_7q21.11la_chr7_84986942_84997091				UID-12189
L1FLnI_7q21.11ma	L1FLnI	L1FLnI	chr7	85246356	85256379	+	l1base	L1FLnI_7q21.11ma_chr7_85246356_85256379	L1FLnI_7q21.11ma_chr7_85246356_85256379				UID-12557
L1FLnI_7q21.11na	L1FLnI	L1FLnI	chr7	85329189	85339239	-	l1base	L1FLnI_7q21.11na_chr7_85329189_85339239	L1FLnI_7q21.11na_chr7_85329189_85339239				UID-12572
L1FLnI_7q21.11oa	L1FLnI	L1FLnI	chr7	85329218	85339239	-	l1base	L1FLnI_7q21.11oa_chr7_85329218_85339239	L1FLnI_7q21.11oa_chr7_85329218_85339239				UID-12558
L1FLnI_7q21.11pa	L1FLnI	L1FLnI	chr7	85362974	85372379	-	l1base	L1FLnI_7q21.11pa_chr7_85362974_85372379	L1FLnI_7q21.11pa_chr7_85362974_85372379				UID-12576
L1FLnI_7q21.11qa	L1FLnI	L1FLnI	chr7	85862771	85873103	+	l1base	L1FLnI_7q21.11qa_chr7_85862771_85873103	L1FLnI_7q21.11qa_chr7_85862771_85873103				UID-12253
L1FLnI_7q21.11ra	L1FLnI	L1FLnI	chr7	85872284	85881081	+	l1base	L1FLnI_7q21.11ra_chr7_85872284_85881081	L1FLnI_7q21.11ra_chr7_85872284_85881081				UID-12225
L1FLnI_7q21.11sa	L1FLnI	L1FLnI	chr7	86170547	86180606	+	l1base	L1FLnI_7q21.11sa_chr7_86170547_86180606	L1FLnI_7q21.11sa_chr7_86170547_86180606				UID-12289
L1FLnI_7q21.11ta	L1FLnI	L1FLnI	chr7	86336710	86346733	+	l1base	L1FLnI_7q21.11ta_chr7_86336710_86346733	L1FLnI_7q21.11ta_chr7_86336710_86346733				UID-12527
L1FLnI_7q21.11ua	L1FLnI	L1FLnI	chr7	86371899	86381499	+	l1base	L1FLnI_7q21.11ua_chr7_86371899_86381499	L1FLnI_7q21.11ua_chr7_86371899_86381499				UID-12215
L1FLnI_7q21.11va	L1FLnI	L1FLnI	chr7	86527569	86536656	-	l1base	L1FLnI_7q21.11va_chr7_86527569_86536656	L1FLnI_7q21.11va_chr7_86527569_86536656				UID-12497
L1FLnI_7q21.11wa	L1FLnI	L1FLnI	chr7	86563567	86573814	+	l1base	L1FLnI_7q21.11wa_chr7_86563567_86573814	L1FLnI_7q21.11wa_chr7_86563567_86573814				UID-12350
L1FLnI_7q21.12a	L1FLnI	L1FLnI	chr7	87036258	87046268	+	l1base	L1FLnI_7q21.12a_chr7_87036258_87046268	L1FLnI_7q21.12a_chr7_87036258_87046268				UID-12559
L1FLnI_7q21.12b	L1FLnI	L1FLnI	chr7	87235225	87244661	+	l1base	L1FLnI_7q21.12b_chr7_87235225_87244661	L1FLnI_7q21.12b_chr7_87235225_87244661				UID-12105
L1FLnI_7q21.12c	L1FLnI	L1FLnI	chr7	87257375	87267480	-	l1base	L1FLnI_7q21.12c_chr7_87257375_87267480	L1FLnI_7q21.12c_chr7_87257375_87267480				UID-12639
L1FLnI_7q21.12d	L1FLnI	L1FLnI	chr7	87483225	87491926	+	l1base	L1FLnI_7q21.12d_chr7_87483225_87491926	L1FLnI_7q21.12d_chr7_87483225_87491926				UID-12483
L1FLnI_7q21.12e	L1FLnI	L1FLnI	chr7	87665045	87676504	-	l1base	L1FLnI_7q21.12e_chr7_87665045_87676504	L1FLnI_7q21.12e_chr7_87665045_87676504				UID-12599
