locus	category	family	chrom	start	end	strand	source	gene_id	transcript_id	repFamily	repName	intModel	l1base_id
HERVH_6q12b	prototype	prototype	chr6	63005488	63011448	+	rmsk	HERVH_6q12b	HERVH_6q12b	ERV1	LTR7	HERVH-int	
HERV9_6q12	prototype	prototype	chr6	63077502	63086745	-	rmsk	HERV9_6q12	HERV9_6q12	ERV1	LTR12F	HERV9-int	
HERVL_6q12a	prototype	prototype	chr6	63132340	63138823	-	rmsk	HERVL_6q12a	HERVL_6q12a	ERVL	MLT2A1	HERVL-int	
ERV316A3_6q12a	oneside	oneside	chr6	63236399	63239138	+	rmsk	ERV316A3_6q12a	ERV316A3_6q12a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVH_6q12c	prototype	prototype	chr6	63950227	63956522	+	rmsk	HERVH_6q12c	HERVH_6q12c	ERV1	LTR7	HERVH-int	
ERVLE_6q12a	internal	internal	chr6	64099147	64099807	+	rmsk	ERVLE_6q12a	ERVLE_6q12a	ERVL	ERVL-E-int	ERVL-E-int	
HML5_6q12	prototype	prototype	chr6	64299000	64304246	+	rmsk	HML5_6q12	HML5_6q12	ERVK	LTR22B1	HERVK22-int	
ERV316A3_6q12b	oneside	oneside	chr6	64828382	64831186	+	rmsk	ERV316A3_6q12b	ERV316A3_6q12b	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERVLE_6q12b	internal	internal	chr6	64894371	64895302	+	rmsk	ERVLE_6q12b	ERVLE_6q12b	ERVL	ERVL-E-int	ERVL-E-int	
HERVW_6q12	prototype	prototype	chr6	65004992	65011967	+	rmsk	HERVW_6q12	HERVW_6q12	ERV1	LTR17	HERV17-int	
ERVLB4_6q12a	oneside	oneside	chr6	65273291	65278445	+	rmsk	ERVLB4_6q12a	ERVLB4_6q12a	ERVL	ERVL-B4-int	ERVL-B4-int	
ERVLB4_6q12b	internal	internal	chr6	65523829	65525451	-	rmsk	ERVLB4_6q12b	ERVLB4_6q12b	ERVL	ERVL-B4-int	ERVL-B4-int	
ERVLE_6q12c	internal	internal	chr6	65526828	65527972	+	rmsk	ERVLE_6q12c	ERVLE_6q12c	ERVL	ERVL-E-int	ERVL-E-int	
HERVH_6q12d	oneside	oneside	chr6	65672768	65673965	-	rmsk	HERVH_6q12d	HERVH_6q12d	ERV1	LTR7	HERVH-int	
MER34B_6q12	oneside	oneside	chr6	65939124	65941046	+	rmsk	MER34B_6q12	MER34B_6q12	ERV1	MER34	MER34B-int	
HUERSP1_6q12a	oneside	oneside	chr6	66137454	66138912	+	rmsk	HUERSP1_6q12a	HUERSP1_6q12a	ERV1	LTR8	HUERS-P1-int	
MER61_6q12	oneside	oneside	chr6	66211477	66215054	+	rmsk	MER61_6q12	MER61_6q12	ERV1	MER61-int	MER61-int	
HERVIP10FH_6q12	prototype	prototype	chr6	66258645	66264857	+	rmsk	HERVIP10FH_6q12	HERVIP10FH_6q12	ERV1	LTR10F	HERVIP10FH-int	
ERVLB4_6q12c	prototype	prototype	chr6	66289303	66291088	-	rmsk	ERVLB4_6q12c	ERVLB4_6q12c	ERVL	MLT2B4	ERVL-B4-int	
ERV316A3_6q12c	internal	internal	chr6	66348717	66350527	+	rmsk	ERV316A3_6q12c	ERV316A3_6q12c	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVL18_6q12a	prototype	prototype	chr6	66478698	66481659	-	rmsk	HERVL18_6q12a	HERVL18_6q12a	ERVL	LTR18A	HERVL18-int	
HUERSP3B_6q12	prototype	prototype	chr6	66561896	66569647	-	rmsk	HUERSP3B_6q12	HUERSP3B_6q12	ERV1	LTR9	HUERS-P3b-int	
HERVL_6q12b	prototype	prototype	chr6	66605123	66607729	-	rmsk	HERVL_6q12b	HERVL_6q12b	ERVL	MLT2A2	HERVL-int	
MER101_6q12	oneside	oneside	chr6	66612093	66618076	-	rmsk	MER101_6q12	MER101_6q12	ERV1	MER101	MER101-int	
ERVLE_6q12d	internal	internal	chr6	66717994	66718803	+	rmsk	ERVLE_6q12d	ERVLE_6q12d	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_6q12d	internal	internal	chr6	66725879	66727132	+	rmsk	ERV316A3_6q12d	ERV316A3_6q12d	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HUERSP3_6q12a	oneside	oneside	chr6	66923478	66927105	-	rmsk	HUERSP3_6q12a	HUERSP3_6q12a	ERV1	HUERS-P3-int	HUERS-P3-int	
HUERSP3_6q12b	oneside	oneside	chr6	66927106	66929752	+	rmsk	HUERSP3_6q12b	HUERSP3_6q12b	ERV1	HUERS-P3-int	HUERS-P3-int	
ERVLE_6q12e	internal	internal	chr6	66962025	66963672	+	rmsk	ERVLE_6q12e	ERVLE_6q12e	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_6q12e	internal	internal	chr6	67046998	67049342	-	rmsk	ERV316A3_6q12e	ERV316A3_6q12e	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERVLE_6q12f	internal	internal	chr6	67210631	67213729	-	rmsk	ERVLE_6q12f	ERVLE_6q12f	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_6q12g	internal	internal	chr6	67282535	67285152	-	rmsk	ERVLE_6q12g	ERVLE_6q12g	ERVL	ERVL-E-int	ERVL-E-int	
HERVL18_6q12b	prototype	prototype	chr6	67346018	67349044	+	rmsk	HERVL18_6q12b	HERVL18_6q12b	ERVL	LTR18A	HERVL18-int	
HUERSP1_6q12b	prototype	prototype	chr6	67405178	67412893	+	rmsk	HUERSP1_6q12b	HUERSP1_6q12b	ERV1	LTR8	HUERS-P1-int	
HUERSP2_6q12	prototype	prototype	chr6	67528883	67533320	-	rmsk	HUERSP2_6q12	HUERSP2_6q12	ERV1	LTR1A1	HUERS-P2-int	
MER41_6q12	internal	internal	chr6	67669775	67674993	-	rmsk	MER41_6q12	MER41_6q12	ERV1	MER41-int	MER41-int	
MER4B_6q12a	internal	internal	chr6	67683368	67684515	-	rmsk	MER4B_6q12a	MER4B_6q12a	ERV1	MER4B-int	MER4B-int	
MER4B_6q12b	oneside	oneside	chr6	67684527	67691660	+	rmsk	MER4B_6q12b	MER4B_6q12b	ERV1	MER4B-int	MER4B-int	
ERVLB4_6q12d	prototype	prototype	chr6	67745373	67749048	+	rmsk	ERVLB4_6q12d	ERVLB4_6q12d	ERVL	MLT2D	ERVL-B4-int	
MER4_6q12a	oneside	oneside	chr6	67857075	67861138	-	rmsk	MER4_6q12a	MER4_6q12a	ERV1	MER4C	MER4-int	
MER4_6q12b	insert*	insert*	chr6	67861436	67862981	-	rmsk	MER4_6q12b	MER4_6q12b	ERV1	MER4-int	MER4-int	
HERVH_6q12e	prototype	prototype	chr6	67867628	67874456	-	rmsk	HERVH_6q12e	HERVH_6q12e	ERV1	LTR7	HERVH-int	
HERVH_6q12f	prototype	prototype	chr6	67880996	67889473	-	rmsk	HERVH_6q12f	HERVH_6q12f	ERV1	LTR7C	HERVH-int	
ERV316A3_6q12f	prototype	prototype	chr6	67976063	67981751	-	rmsk	ERV316A3_6q12f	ERV316A3_6q12f	ERVL	LTR16B2	ERV3-16A3_I-int	
ERV316A3_6q12g	prototype	prototype	chr6	67993156	67998715	+	rmsk	ERV316A3_6q12g	ERV316A3_6q12g	ERVL	LTR16A	ERV3-16A3_I-int	
HERVL_6q12c	prototype	prototype	chr6	68133929	68141347	-	rmsk	HERVL_6q12c	HERVL_6q12c	ERVL	MLT2B3	HERVL-int	
HERVL_6q12d	oneside	oneside	chr6	68353208	68355649	-	rmsk	HERVL_6q12d	HERVL_6q12d	ERVL	MLT2A1	HERVL-int	
HERVL_6q12e	prototype	prototype	chr6	68603038	68609733	+	rmsk	HERVL_6q12e	HERVL_6q12e	ERVL	MLT2A2	HERVL-int	
ERVLE_6q12h	internal	internal	chr6	68900322	68901031	+	rmsk	ERVLE_6q12h	ERVLE_6q12h	ERVL	ERVL-E-int	ERVL-E-int	
HERVL_6q13a	prototype	prototype	chr6	69205969	69210558	-	rmsk	HERVL_6q13a	HERVL_6q13a	ERVL	MLT2A1	HERVL-int	
HERVL32_6q13	internal	internal	chr6	69615594	69617910	-	rmsk	HERVL32_6q13	HERVL32_6q13	ERVL	HERVL32-int	HERVL32-int	
MER61_6q13a	oneside	oneside	chr6	69887651	69888518	-	rmsk	MER61_6q13a	MER61_6q13a	ERV1	MER61A	MER61-int	
MER61_6q13b	prototype	prototype	chr6	69890795	69895721	-	rmsk	MER61_6q13b	MER61_6q13b	ERV1	MER61A	MER61-int	
HERVL18_6q13	oneside	oneside	chr6	69902518	69905731	-	rmsk	HERVL18_6q13	HERVL18_6q13	ERVL	HERVL18-int	HERVL18-int	
HML3_6q13	prototype	prototype	chr6	70445359	70449051	-	rmsk	HML3_6q13	HML3_6q13	ERVK	MER9a2	HERVK9-int	
ERVLE_6q13a	internal	internal	chr6	70563934	70566553	-	rmsk	ERVLE_6q13a	ERVLE_6q13a	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_6q13a	oneside	oneside	chr6	71103669	71105878	-	rmsk	ERV316A3_6q13a	ERV316A3_6q13a	ERVL	LTR16B	ERV3-16A3_I-int	
HERVH_6q13	prototype	prototype	chr6	71748397	71753765	-	rmsk	HERVH_6q13	HERVH_6q13	ERV1	LTR7	HERVH-int	
ERVLE_6q13b	internal	internal	chr6	71822746	71823397	-	rmsk	ERVLE_6q13b	ERVLE_6q13b	ERVL	ERVL-E-int	ERVL-E-int	
MER41_6q13	internal	internal	chr6	72144471	72146206	-	rmsk	MER41_6q13	MER41_6q13	ERV1	MER41-int	MER41-int	
HERVL_6q13b	prototype	prototype	chr6	72187820	72193007	-	rmsk	HERVL_6q13b	HERVL_6q13b	ERVL	MLT2A2	HERVL-int	
ERV316A3_6q13b	internal	internal	chr6	73286914	73288329	+	rmsk	ERV316A3_6q13b	ERV316A3_6q13b	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERV9_6q13	prototype	prototype	chr6	73902988	73911215	+	rmsk	HERV9_6q13	HERV9_6q13	ERV1	LTR12C	HERV9-int	
ERVLE_6q13c	internal	internal	chr6	73942340	73943569	-	rmsk	ERVLE_6q13c	ERVLE_6q13c	ERVL	ERVL-E-int	ERVL-E-int	
HERVL_6q13c	oneside	oneside	chr6	74146270	74147744	-	rmsk	HERVL_6q13c	HERVL_6q13c	ERVL	MLT2A1	HERVL-int	
ERVLE_6q13d	internal	internal	chr6	74182057	74184216	-	rmsk	ERVLE_6q13d	ERVLE_6q13d	ERVL	ERVL-E-int	ERVL-E-int	
HARLEQUIN_6q13	prototype	prototype	chr6	74468144	74474614	+	rmsk	HARLEQUIN_6q13	HARLEQUIN_6q13	ERV1	LTR2B	Harlequin-int	
HERVL_6q13d	prototype	prototype	chr6	74536730	74543402	+	rmsk	HERVL_6q13d	HERVL_6q13d	ERVL	MLT2A1	HERVL-int	
HERVL_6q13e	oneside	oneside	chr6	74555533	74560563	-	rmsk	HERVL_6q13e	HERVL_6q13e	ERVL	HERVL-int	HERVL-int	
HERVL_6q13f	oneside	oneside	chr6	74560564	74562305	+	rmsk	HERVL_6q13f	HERVL_6q13f	ERVL	HERVL-int	HERVL-int	
ERVLB4_6q14.1a	oneside	oneside	chr6	75513977	75515819	-	rmsk	ERVLB4_6q14.1a	ERVLB4_6q14.1a	ERVL	MLT2B1	ERVL-B4-int	
ERVLB4_6q14.1b	oneside	oneside	chr6	75515857	75521230	-	rmsk	ERVLB4_6q14.1b	ERVLB4_6q14.1b	ERVL	ERVL-B4-int	ERVL-B4-int	
MER101_6q14.1a	oneside	oneside	chr6	75588398	75591397	-	rmsk	MER101_6q14.1a	MER101_6q14.1a	ERV1	MER65A	MER101-int	
MER101_6q14.1b	internal	internal	chr6	75591702	75594878	-	rmsk	MER101_6q14.1b	MER101_6q14.1b	ERV1	MER101-int	MER101-int	
MER61_6q14.1a	prototype	prototype	chr6	76025941	76031158	+	rmsk	MER61_6q14.1a	MER61_6q14.1a	ERV1	MER61A	MER61-int	
ERVLE_6q14.1a	internal	internal	chr6	76229141	76229997	-	rmsk	ERVLE_6q14.1a	ERVLE_6q14.1a	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_6q14.1b	internal	internal	chr6	76321790	76322521	+	rmsk	ERVLE_6q14.1b	ERVLE_6q14.1b	ERVL	ERVL-E-int	ERVL-E-int	
HERVK11_6q14.1a	oneside	oneside	chr6	76487341	76492036	-	rmsk	HERVK11_6q14.1a	HERVK11_6q14.1a	ERVK	MER11B	HERVK11-int	
HERVK11_6q14.1b	oneside	oneside	chr6	76492103	76496698	-	rmsk	HERVK11_6q14.1b	HERVK11_6q14.1b	ERVK	HERVK11-int	HERVK11-int	
ERVLE_6q14.1c	internal	internal	chr6	76518418	76519780	+	rmsk	ERVLE_6q14.1c	ERVLE_6q14.1c	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_6q14.1d	internal	internal	chr6	76641859	76646227	-	rmsk	ERVLE_6q14.1d	ERVLE_6q14.1d	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_6q14.1e	oneside	oneside	chr6	76684905	76689159	+	rmsk	ERVLE_6q14.1e	ERVLE_6q14.1e	ERVL	MLT2F	ERVL-E-int	
ERVLE_6q14.1f	internal	internal	chr6	76781609	76782996	+	rmsk	ERVLE_6q14.1f	ERVLE_6q14.1f	ERVL	ERVL-E-int	ERVL-E-int	
HUERSP2_6q14.1	prototype	prototype	chr6	76988401	76992900	+	rmsk	HUERSP2_6q14.1	HUERSP2_6q14.1	ERV1	LTR1A1	HUERS-P2-int	
MER61_6q14.1b	prototype	prototype	chr6	77094622	77100378	+	rmsk	MER61_6q14.1b	MER61_6q14.1b	ERV1	MER61B	MER61-int	
ERV316A3_6q14.1a	internal	internal	chr6	77149660	77152315	+	rmsk	ERV316A3_6q14.1a	ERV316A3_6q14.1a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVL_6q14.1a	prototype	prototype	chr6	77234985	77239787	+	rmsk	HERVL_6q14.1a	HERVL_6q14.1a	ERVL	MLT2A2	HERVL-int	
ERVLE_6q14.1g	internal	internal	chr6	77322889	77326117	+	rmsk	ERVLE_6q14.1g	ERVLE_6q14.1g	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_6q14.1h	internal	internal	chr6	77356728	77363902	+	rmsk	ERVLE_6q14.1h	ERVLE_6q14.1h	ERVL	ERVL-E-int	ERVL-E-int	
ERVLB4_6q14.1c	internal	internal	chr6	77364124	77365171	+	rmsk	ERVLB4_6q14.1c	ERVLB4_6q14.1c	ERVL	ERVL-B4-int	ERVL-B4-int	
HUERSP3_6q14.1	prototype	prototype	chr6	77504256	77514114	-	rmsk	HUERSP3_6q14.1	HUERSP3_6q14.1	ERV1	LTR9	HUERS-P3-int	
HERVL_6q14.1b	prototype	prototype	chr6	77591531	77597490	-	rmsk	HERVL_6q14.1b	HERVL_6q14.1b	ERVL	MLT2A2	HERVL-int	
HERVH_6q14.1a	prototype	prototype	chr6	77658021	77666441	-	rmsk	HERVH_6q14.1a	HERVH_6q14.1a	ERV1	LTR7B	HERVH-int	
HML2_6q14.1	prototype	prototype	chr6	77716945	77726366	-	rmsk	HML2_6q14.1	HML2_6q14.1	ERVK	LTR5_Hs	HERVK-int	
ERVLE_6q14.1i	internal	internal	chr6	77825959	77826964	-	rmsk	ERVLE_6q14.1i	ERVLE_6q14.1i	ERVL	ERVL-E-int	ERVL-E-int	
ERVLE_6q14.1j	internal	internal	chr6	77940410	77942419	-	rmsk	ERVLE_6q14.1j	ERVLE_6q14.1j	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_6q14.1b	internal	internal	chr6	78053330	78054727	-	rmsk	ERV316A3_6q14.1b	ERV316A3_6q14.1b	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVL_6q14.1c	oneside	oneside	chr6	78098970	78100473	-	rmsk	HERVL_6q14.1c	HERVL_6q14.1c	ERVL	HERVL-int	HERVL-int	
HML5_6q14.1	prototype	prototype	chr6	78132473	78140711	+	rmsk	HML5_6q14.1	HML5_6q14.1	ERVK	LTR22E	HERVK22-int	
ERV316A3_6q14.1c	internal	internal	chr6	78341956	78343451	+	rmsk	ERV316A3_6q14.1c	ERV316A3_6q14.1c	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVH_6q14.1b	oneside	oneside	chr6	78585675	78588109	+	rmsk	HERVH_6q14.1b	HERVH_6q14.1b	ERV1	HERVH-int	HERVH-int	
MER61_6q14.1c	oneside	oneside	chr6	78673776	78675966	-	rmsk	MER61_6q14.1c	MER61_6q14.1c	ERV1	MER61A	MER61-int	
HML1_6q14.1	prototype	prototype	chr6	78854118	78858747	+	rmsk	HML1_6q14.1	HML1_6q14.1	ERVK	LTR14B	HERVK14-int	
MER41_6q14.1a	oneside	oneside	chr6	79257432	79258797	-	rmsk	MER41_6q14.1a	MER41_6q14.1a	ERV1	MER41B	MER41-int	
MER41_6q14.1b	oneside	oneside	chr6	79262321	79264710	-	rmsk	MER41_6q14.1b	MER41_6q14.1b	ERV1	MER41-int	MER41-int	
HERVL18_6q14.1	prototype	prototype	chr6	79307594	79313548	-	rmsk	HERVL18_6q14.1	HERVL18_6q14.1	ERVL	LTR18A	HERVL18-int	
ERV316A3_6q14.1d	internal	internal	chr6	79381052	79381557	-	rmsk	ERV316A3_6q14.1d	ERV316A3_6q14.1d	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVP71A_6q14.1	oneside	oneside	chr6	79525295	79529614	+	rmsk	HERVP71A_6q14.1	HERVP71A_6q14.1	ERV1	HERVP71A-int	HERVP71A-int	
ERVLE_6q14.1k	internal	internal	chr6	79903569	79911124	-	rmsk	ERVLE_6q14.1k	ERVLE_6q14.1k	ERVL	ERVL-E-int	ERVL-E-int	
HERV4_6q14.1	internal	internal	chr6	80110316	80111546	-	rmsk	HERV4_6q14.1	HERV4_6q14.1	ERV1	HERV4_I-int	HERV4_I-int	
MER41_6q14.1c	oneside	oneside	chr6	80290637	80292242	-	rmsk	MER41_6q14.1c	MER41_6q14.1c	ERV1	MER41A	MER41-int	
MER41_6q14.1d	oneside	oneside	chr6	80295580	80299563	-	rmsk	MER41_6q14.1d	MER41_6q14.1d	ERV1	MER41-int	MER41-int	
HERVL_6q14.1d	prototype	prototype	chr6	80384055	80391236	+	rmsk	HERVL_6q14.1d	HERVL_6q14.1d	ERVL	MLT2A1	HERVL-int	
HERVH_6q14.1c	prototype	prototype	chr6	80482838	80487823	-	rmsk	HERVH_6q14.1c	HERVH_6q14.1c	ERV1	LTR7	HERVH-int	
HERVH_6q14.1d	prototype	prototype	chr6	80509796	80515803	-	rmsk	HERVH_6q14.1d	HERVH_6q14.1d	ERV1	LTR7	HERVH-int	
HERVH_6q14.1e	prototype	prototype	chr6	80647676	80653384	-	rmsk	HERVH_6q14.1e	HERVH_6q14.1e	ERV1	LTR7	HERVH-int	
ERVLE_6q14.1l	internal	internal	chr6	80813145	80816045	-	rmsk	ERVLE_6q14.1l	ERVLE_6q14.1l	ERVL	ERVL-E-int	ERVL-E-int	
MER61_6q14.1d	oneside	oneside	chr6	81058231	81062145	-	rmsk	MER61_6q14.1d	MER61_6q14.1d	ERV1	MER61B	MER61-int	
MER61_6q14.1e	oneside	oneside	chr6	81062248	81064912	-	rmsk	MER61_6q14.1e	MER61_6q14.1e	ERV1	MER61-int	MER61-int	
HERVW_6q14.1	prototype	prototype	chr6	81336946	81343927	+	rmsk	HERVW_6q14.1	HERVW_6q14.1	ERV1	LTR17	HERV17-int	
HERVH_6q14.1f	prototype	prototype	chr6	81343928	81351160	-	rmsk	HERVH_6q14.1f	HERVH_6q14.1f	ERV1	LTR7Y	HERVH-int	
ERV316A3_6q14.1e	oneside	oneside	chr6	81475199	81480616	-	rmsk	ERV316A3_6q14.1e	ERV316A3_6q14.1e	ERVL	LTR16	ERV3-16A3_I-int	
HERVL_6q14.1e	prototype	prototype	chr6	81883049	81889558	-	rmsk	HERVL_6q14.1e	HERVL_6q14.1e	ERVL	MLT2B3	HERVL-int	
MER61_6q14.1f	oneside	oneside	chr6	82484093	82486142	+	rmsk	MER61_6q14.1f	MER61_6q14.1f	ERV1	MER61D	MER61-int	
MER41_6q14.1e	internal	internal	chr6	82486253	82490066	+	rmsk	MER41_6q14.1e	MER41_6q14.1e	ERV1	MER41-int	MER41-int	
HERVL40_6q14.1	internal	internal	chr6	82589524	82592655	+	rmsk	HERVL40_6q14.1	HERVL40_6q14.1	ERVL	HERVL40-int	HERVL40-int	
ERVLB4_6q14.1d	internal	internal	chr6	82859393	82863077	+	rmsk	ERVLB4_6q14.1d	ERVLB4_6q14.1d	ERVL	ERVL-B4-int	ERVL-B4-int	
HERVL_6q14.1f	prototype	prototype	chr6	83010538	83017105	-	rmsk	HERVL_6q14.1f	HERVL_6q14.1f	ERVL	MLT2A2	HERVL-int	
ERVLB4_6q14.1e	internal	internal	chr6	83024412	83025187	-	rmsk	ERVLB4_6q14.1e	ERVLB4_6q14.1e	ERVL	ERVL-B4-int	ERVL-B4-int	
ERVLE_6q14.1m	internal	internal	chr6	83199292	83202847	-	rmsk	ERVLE_6q14.1m	ERVLE_6q14.1m	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_6q14.2	oneside	oneside	chr6	83310141	83312525	+	rmsk	ERV316A3_6q14.2	ERV316A3_6q14.2	ERVL	LTR16A	ERV3-16A3_I-int	
HERVL_6q14.2	prototype	prototype	chr6	83357517	83364446	+	rmsk	HERVL_6q14.2	HERVL_6q14.2	ERVL	MLT2A1	HERVL-int	
ERVLB4_6q14.2	internal	internal	chr6	83401633	83403265	+	rmsk	ERVLB4_6q14.2	ERVLB4_6q14.2	ERVL	ERVL-B4-int	ERVL-B4-int	
HERVW_6q14.2	prototype	prototype	chr6	83443760	83450390	+	rmsk	HERVW_6q14.2	HERVW_6q14.2	ERV1	LTR17	HERV17-int	
ERVLE_6q14.2	internal	internal	chr6	83654450	83656661	+	rmsk	ERVLE_6q14.2	ERVLE_6q14.2	ERVL	ERVL-E-int	ERVL-E-int	
MER4_6q14.2	oneside	oneside	chr6	83969147	83975641	-	rmsk	MER4_6q14.2	MER4_6q14.2	ERV1	MER4C	MER4-int	
ERVL_6q14.2	internal	internal	chr6	84105602	84107924	-	rmsk	ERVL_6q14.2	ERVL_6q14.2	ERVL	ERVL-int	ERVL-int	
MER34B_6q14.2	oneside	oneside	chr6	84142173	84146359	+	rmsk	MER34B_6q14.2	MER34B_6q14.2	ERV1	MER34B-int	MER34B-int	
ERVLE_6q14.3a	internal	internal	chr6	84233268	84235206	+	rmsk	ERVLE_6q14.3a	ERVLE_6q14.3a	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_6q14.3a	internal	internal	chr6	84235212	84236368	+	rmsk	ERV316A3_6q14.3a	ERV316A3_6q14.3a	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERV316A3_6q14.3b	oneside	oneside	chr6	84240138	84242945	+	rmsk	ERV316A3_6q14.3b	ERV316A3_6q14.3b	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
ERVLE_6q14.3b	internal	internal	chr6	84574439	84576675	+	rmsk	ERVLE_6q14.3b	ERVLE_6q14.3b	ERVL	ERVL-E-int	ERVL-E-int	
HERVW_6q14.3a	oneside	oneside	chr6	84711702	84718373	-	rmsk	HERVW_6q14.3a	HERVW_6q14.3a	ERV1	LTR17	HERV17-int	
HERVIP10FH_6q14.3	internal	internal	chr6	84718364	84720411	-	rmsk	HERVIP10FH_6q14.3	HERVIP10FH_6q14.3	ERV1	HERVIP10FH-int	HERVIP10FH-int	
ERVLE_6q14.3c	internal	internal	chr6	84792164	84795163	+	rmsk	ERVLE_6q14.3c	ERVLE_6q14.3c	ERVL	ERVL-E-int	ERVL-E-int	
ERV316A3_6q14.3c	internal	internal	chr6	84799340	84801555	-	rmsk	ERV316A3_6q14.3c	ERV316A3_6q14.3c	ERVL	ERV3-16A3_I-int	ERV3-16A3_I-int	
HERVIP10F_6q14.3	oneside	oneside	chr6	84962838	84965541	-	rmsk	HERVIP10F_6q14.3	HERVIP10F_6q14.3	ERV1	LTR10G	HERVIP10F-int	
HERVI_6q14.3	oneside	oneside	chr6	84965610	84968599	-	rmsk	HERVI_6q14.3	HERVI_6q14.3	ERV1	HERVI-int	HERVI-int	
HERV9_6q14.3a	oneside	oneside	chr6	85092945	85096349	+	rmsk	HERV9_6q14.3a	HERV9_6q14.3a	ERV1	HERV9-int	HERV9-int	
MER4_6q14.3a	prototype	prototype	chr6	85721586	85730983	-	rmsk	MER4_6q14.3a	MER4_6q14.3a	ERV1	MER4C	MER4-int	
MER34B_6q14.3	internal	internal	chr6	85747738	85750149	-	rmsk	MER34B_6q14.3	MER34B_6q14.3	ERV1	MER34B-int	MER34B-int	
HERV3_6q14.3a	oneside	oneside	chr6	85854583	85857237	-	rmsk	HERV3_6q14.3a	HERV3_6q14.3a	ERV1	LTR61	HERV3-int	
HERV3_6q14.3b	oneside	oneside	chr6	85863519	85867947	-	rmsk	HERV3_6q14.3b	HERV3_6q14.3b	ERV1	HERV3-int	HERV3-int	
MER4_6q14.3b	oneside	oneside	chr6	85897132	85899666	+	rmsk	MER4_6q14.3b	MER4_6q14.3b	ERV1	MER4-int	MER4-int	
ERVLE_6q14.3d	prototype	prototype	chr6	85915038	85921375	+	rmsk	ERVLE_6q14.3d	ERVLE_6q14.3d	ERVL	MLT2F	ERVL-E-int	
HERVW_6q14.3b	internal	internal	chr6	85973857	85975559	-	rmsk	HERVW_6q14.3b	HERVW_6q14.3b	ERV1	HERV17-int	HERV17-int	
HUERSP2_6q14.3	prototype	prototype	chr6	86147971	86152987	-	rmsk	HUERSP2_6q14.3	HUERSP2_6q14.3	ERV1	LTR1A2	HUERS-P2-int	
ERVLB4_6q14.3	oneside	oneside	chr6	86205907	86209148	-	rmsk	ERVLB4_6q14.3	ERVLB4_6q14.3	ERVL	ERVL-B4-int	ERVL-B4-int	
ERVLE_6q14.3e	internal	internal	chr6	86411453	86413549	+	rmsk	ERVLE_6q14.3e	ERVLE_6q14.3e	ERVL	ERVL-E-int	ERVL-E-int	
HERVS71_6q14.3	prototype	prototype	chr6	86473027	86481664	+	rmsk	HERVS71_6q14.3	HERVS71_6q14.3	ERV1	LTR6B	HERVS71-int	
ERV316A3_6q14.3d	prototype	prototype	chr6	86487105	86490539	+	rmsk	ERV316A3_6q14.3d	ERV316A3_6q14.3d	ERVL	ERV3-16A3_LTR	ERV3-16A3_I-int	
HML5_6q14.3	oneside	oneside	chr6	86498313	86502807	-	rmsk	HML5_6q14.3	HML5_6q14.3	ERVK	HERVK22-int	HERVK22-int	
ERVLE_6q14.3f	internal	internal	chr6	86531849	86532707	-	rmsk	ERVLE_6q14.3f	ERVLE_6q14.3f	ERVL	ERVL-E-int	ERVL-E-int	
HERVH_6q14.3	prototype	prototype	chr6	86598258	86603901	-	rmsk	HERVH_6q14.3	HERVH_6q14.3	ERV1	LTR7	HERVH-int	
HERV9_6q14.3b	prototype	prototype	chr6	86671699	86681550	-	rmsk	HERV9_6q14.3b	HERV9_6q14.3b	ERV1	LTR12	HERV9-int	
ERV316A3_6q14.3e	prototype	prototype	chr6	86739089	86744439	-	rmsk	ERV316A3_6q14.3e	ERV316A3_6q14.3e	ERVL	LTR16A	ERV3-16A3_I-int	
MER101_6q14.3	oneside	oneside	chr6	87110512	87115797	+	rmsk	MER101_6q14.3	MER101_6q14.3	ERV1	MER101-int	MER101-int	
HERVIP10F_6q15	oneside	oneside	chr6	87478736	87480702	-	rmsk	HERVIP10F_6q15	HERVIP10F_6q15	ERV1	LTR10F	HERVIP10F-int	
